wavelength_A	flux_0Myr	flux_10Myr	flux_20Myr	flux_30Myr	flux_40Myr	flux_50Myr	flux_60Myr	flux_70Myr	flux_80Myr	flux_90Myr	flux_100Myr	flux_200Myr	flux_300Myr	flux_400Myr	flux_500Myr	flux_600Myr	flux_700Myr	flux_800Myr	flux_900Myr	flux_1000Myr
35011.0	7.173212070215766e+39	2.2507456523440967e+39	1.1371395878538829e+39	8.055379760315822e+38	6.37212201134104e+38	4.930739248584146e+38	3.786294060772563e+38	3.786294060772563e+38	3.0915948902306243e+38	2.6335093082011667e+38	2.6335093082011667e+38	2.4100416989387824e+38	2.122467178050083e+38	1.8564693960726425e+38	1.746191423900972e+38	1.6824980924205001e+38	1.6824980924205001e+38	1.5724840797394735e+38	1.4152459884737633e+38	1.4152459884737633e+38
35016.0	7.173212070215766e+39	2.2507456523440967e+39	1.1371395878538829e+39	8.055379760315822e+38	6.37212201134104e+38	4.930739248584146e+38	3.786294060772563e+38	3.786294060772563e+38	3.0915948902306243e+38	2.6335093082011667e+38	2.6335093082011667e+38	2.4100416989387824e+38	2.122467178050083e+38	1.8564693960726425e+38	1.746191423900972e+38	1.6824980924205001e+38	1.6824980924205001e+38	1.5724840797394735e+38	1.4152459884737633e+38	1.4152459884737633e+38
35021.0	7.171108811244195e+39	2.2500755376773893e+39	1.1368481914742563e+39	8.053430024864221e+38	6.370592710396605e+38	4.929561389512244e+38	3.785389580308344e+38	3.785389580308344e+38	3.0908637925845985e+38	2.6328972560718074e+38	2.6328972560718074e+38	2.410069657196017e+38	2.1230595299271997e+38	1.8572684013018457e+38	1.7470906500987944e+38	1.6835037940506825e+38	1.6835037940506825e+38	1.573504368467094e+38	1.416098650335927e+38	1.416098650335927e+38
35026.0	7.154430350439066e+39	2.24476165034602e+39	1.1345374712243738e+39	8.037968977627793e+38	6.35846563227367e+38	4.920221181468342e+38	3.7782172148624425e+38	3.7782172148624425e+38	3.085066321327482e+38	2.6280437940929474e+38	2.6280437940929474e+38	2.4102913610868706e+38	2.127756772491654e+38	1.8636043673328865e+38	1.754221350168564e+38	1.6914788249181952e+38	1.6914788249181952e+38	1.5815950723621163e+38	1.422860103699657e+38	1.422860103699657e+38
35031.0	7.154430350439066e+39	2.24476165034602e+39	1.1345374712243738e+39	8.037968977627793e+38	6.35846563227367e+38	4.920221181468342e+38	3.7782172148624425e+38	3.7782172148624425e+38	3.085066321327482e+38	2.6280437940929474e+38	2.6280437940929474e+38	2.4102913610868706e+38	2.127756772491654e+38	1.8636043673328865e+38	1.754221350168564e+38	1.6914788249181952e+38	1.6914788249181952e+38	1.5815950723621163e+38	1.422860103699657e+38	1.422860103699657e+38
35036.0	7.154430350439066e+39	2.24476165034602e+39	1.1345374712243738e+39	8.037968977627793e+38	6.35846563227367e+38	4.920221181468342e+38	3.7782172148624425e+38	3.7782172148624425e+38	3.085066321327482e+38	2.6280437940929474e+38	2.6280437940929474e+38	2.4102913610868706e+38	2.127756772491654e+38	1.8636043673328865e+38	1.754221350168564e+38	1.6914788249181952e+38	1.6914788249181952e+38	1.5815950723621163e+38	1.422860103699657e+38	1.422860103699657e+38
35041.0	7.14350540324126e+39	2.2412052317639856e+39	1.1329781432779036e+39	8.027497215496589e+38	6.350246377108834e+38	4.9138872807388194e+38	3.773352042779079e+38	3.773352042779079e+38	3.08113030069868e+38	2.624744314656435e+38	2.624744314656435e+38	2.41084195711115e+38	2.131714501374695e+38	1.8687973598880013e+38	1.7600325200612394e+38	1.6979693890250987e+38	1.6979693890250987e+38	1.5881657461027845e+38	1.4283386793763648e+38	1.4283386793763648e+38
35046.0	7.136511505142063e+39	2.2389284949788564e+39	1.1319798976513222e+39	8.020793435978149e+38	6.3449846003667264e+38	4.909832464228438e+38	3.770237472322123e+38	3.770237472322123e+38	3.078610551477402e+38	2.6226320643597925e+38	2.6226320643597925e+38	2.4111944359303067e+38	2.1342481477174243e+38	1.8721217934163983e+38	1.7637526963999082e+38	1.7021244978002782e+38	1.7021244978002782e+38	1.5923721392096106e+38	1.4318459366031384e+38	1.4318459366031384e+38
35051.0	7.136511505142063e+39	2.2389284949788564e+39	1.1319798976513222e+39	8.020793435978149e+38	6.3449846003667264e+38	4.909832464228438e+38	3.770237472322123e+38	3.770237472322123e+38	3.078610551477402e+38	2.6226320643597925e+38	2.6226320643597925e+38	2.4111944359303067e+38	2.1342481477174243e+38	1.8721217934163983e+38	1.7637526963999082e+38	1.7021244978002782e+38	1.7021244978002782e+38	1.5923721392096106e+38	1.4318459366031384e+38	1.4318459366031384e+38
35056.0	7.13463900027157e+39	2.2383142661772167e+39	1.1317097653526101e+39	8.018977300114888e+38	6.343558897971067e+38	4.908733721433414e+38	3.7693935765149344e+38	3.7693935765149344e+38	3.077927818912599e+38	2.622059740176593e+38	2.622059740176593e+38	2.4112799436081014e+38	2.134915759263736e+38	1.873001111961046e+38	1.76473772556558e+38	1.7032252927279512e+38	1.7032252927279512e+38	1.593486901460345e+38	1.4327752881232753e+38	1.4327752881232753e+38
35061.0	7.118787038527913e+39	2.233114423111986e+39	1.1294229211727148e+39	8.003602538382963e+38	6.331489407423954e+38	4.899432154838155e+38	3.762249454081941e+38	3.762249454081941e+38	3.072148047298147e+38	2.617214646740518e+38	2.617214646740518e+38	2.412003821264471e+38	2.1405675217015895e+38	1.8804451107190152e+38	1.773076632927944e+38	1.712544231949979e+38	1.712544231949979e+38	1.6029240830828743e+38	1.4406428482966898e+38	1.4406428482966898e+38
35066.0	7.118787038527913e+39	2.233114423111986e+39	1.1294229211727148e+39	8.003602538382963e+38	6.331489407423954e+38	4.899432154838155e+38	3.762249454081941e+38	3.762249454081941e+38	3.072148047298147e+38	2.617214646740518e+38	2.617214646740518e+38	2.412003821264471e+38	2.1405675217015895e+38	1.8804451107190152e+38	1.773076632927944e+38	1.712544231949979e+38	1.712544231949979e+38	1.6029240830828743e+38	1.4406428482966898e+38	1.4406428482966898e+38
35071.0	7.118787038527913e+39	2.233114423111986e+39	1.1294229211727148e+39	8.003602538382963e+38	6.331489407423954e+38	4.899432154838155e+38	3.762249454081941e+38	3.762249454081941e+38	3.072148047298147e+38	2.617214646740518e+38	2.617214646740518e+38	2.412003821264471e+38	2.1405675217015895e+38	1.8804451107190152e+38	1.773076632927944e+38	1.712544231949979e+38	1.712544231949979e+38	1.6029240830828743e+38	1.4406428482966898e+38	1.4406428482966898e+38
35076.0	7.108137260698312e+39	2.2295942229064336e+39	1.1278686826084323e+39	7.993143137143955e+38	6.323278661659762e+38	4.893105834591943e+38	3.757393002457182e+38	3.757393002457182e+38	3.068221883735742e+38	2.6139269787215642e+38	2.6139269787215642e+38	2.4118553896448937e+38	2.1431867753236293e+38	1.884097503043844e+38	1.7772209836736578e+38	1.717196868568647e+38	1.717196868568647e+38	1.6076569081075745e+38	1.444597015785675e+38	1.444597015785675e+38
35081.0	7.101032911852355e+39	2.2272459363348265e+39	1.1268318672750821e+39	7.9861657864132e+38	6.317801364092845e+38	4.888885616418431e+38	3.754153317362542e+38	3.754153317362542e+38	3.065602783504741e+38	2.6117338117963894e+38	2.6117338117963894e+38	2.411756372555324e+38	2.1449340504071795e+38	1.8865339735142195e+38	1.779985634158264e+38	1.720300590929937e+38	1.720300590929937e+38	1.6108141232664575e+38	1.4472347971259596e+38	1.4472347971259596e+38
35086.0	7.101032911852355e+39	2.2272459363348265e+39	1.1268318672750821e+39	7.9861657864132e+38	6.317801364092845e+38	4.888885616418431e+38	3.754153317362542e+38	3.754153317362542e+38	3.065602783504741e+38	2.6117338117963894e+38	2.6117338117963894e+38	2.411756372555324e+38	2.1449340504071795e+38	1.8865339735142195e+38	1.779985634158264e+38	1.720300590929937e+38	1.720300590929937e+38	1.6108141232664575e+38	1.4472347971259596e+38	1.4472347971259596e+38
35091.0	7.099383395786425e+39	2.2266929599324802e+39	1.1265858878570406e+39	7.984507609187836e+38	6.316499762760206e+38	4.887883238822451e+38	3.7533846558720744e+38	3.7533846558720744e+38	3.064982308130989e+38	2.6112154360047643e+38	2.6112154360047643e+38	2.411519600868847e+38	2.1449414703761122e+38	1.8866431606283145e+38	1.7801338374859886e+38	1.7204765330332138e+38	1.7204765330332138e+38	1.6110026689936112e+38	1.4473962631593013e+38	1.4473962631593013e+38
35096.0	7.083161268160743e+39	2.2212547262843606e+39	1.1241668089555507e+39	7.968200303589887e+38	6.303699194537832e+38	4.878025379522413e+38	3.745825272209887e+38	3.745825272209887e+38	3.058880257408658e+38	2.606117481263074e+38	2.606117481263074e+38	2.4091910751906154e+38	2.1450144418890864e+38	1.8877169587782775e+38	1.7815913396871224e+38	1.722206831581399e+38	1.722206831581399e+38	1.6128569175895107e+38	1.4489841971322895e+38	1.4489841971322895e+38
35101.0	7.083161268160743e+39	2.2212547262843606e+39	1.1241668089555507e+39	7.968200303589887e+38	6.303699194537832e+38	4.878025379522413e+38	3.745825272209887e+38	3.745825272209887e+38	3.058880257408658e+38	2.606117481263074e+38	2.606117481263074e+38	2.4091910751906154e+38	2.1450144418890864e+38	1.8877169587782775e+38	1.7815913396871224e+38	1.722206831581399e+38	1.722206831581399e+38	1.6128569175895107e+38	1.4489841971322895e+38	1.4489841971322895e+38
35106.0	7.083161268160743e+39	2.2212547262843606e+39	1.1241668089555507e+39	7.968200303589887e+38	6.303699194537832e+38	4.878025379522413e+38	3.745825272209887e+38	3.745825272209887e+38	3.058880257408658e+38	2.606117481263074e+38	2.606117481263074e+38	2.4091910751906154e+38	2.1450144418890864e+38	1.8877169587782775e+38	1.7815913396871224e+38	1.722206831581399e+38	1.722206831581399e+38	1.6128569175895107e+38	1.4489841971322895e+38	1.4489841971322895e+38
35111.0	7.072655941524069e+39	2.217672580801818e+39	1.1225592616787837e+39	7.957341986651025e+38	6.295176536428355e+38	4.871465804110892e+38	3.740801444968302e+38	3.740801444968302e+38	3.054832199401482e+38	2.6027447277235633e+38	2.6027447277235633e+38	2.4060036023416915e+38	2.1419322325030064e+38	1.8848249788737398e+38	1.778655576465314e+38	1.719046970089496e+38	1.719046970089496e+38	1.6097787367075119e+38	1.4464685583513094e+38	1.4464685583513094e+38
35116.0	7.065141657558902e+39	2.2151103322120027e+39	1.1214094100708493e+39	7.949575214642475e+38	6.28908042201064e+38	4.866773849825432e+38	3.737207985593758e+38	3.737207985593758e+38	3.0519366913963146e+38	2.6003322536790217e+38	2.6003322536790217e+38	2.403723656467904e+38	2.139727579818886e+38	1.8827563941475504e+38	1.7765556742665428e+38	1.7167867741563333e+38	1.7167867741563333e+38	1.6075769655448012e+38	1.4446691641194272e+38	1.4446691641194272e+38
35121.0	7.065141657558902e+39	2.2151103322120027e+39	1.1214094100708493e+39	7.949575214642475e+38	6.28908042201064e+38	4.866773849825432e+38	3.737207985593758e+38	3.737207985593758e+38	3.0519366913963146e+38	2.6003322536790217e+38	2.6003322536790217e+38	2.403723656467904e+38	2.139727579818886e+38	1.8827563941475504e+38	1.7765556742665428e+38	1.7167867741563333e+38	1.7167867741563333e+38	1.6075769655448012e+38	1.4446691641194272e+38	1.4446691641194272e+38
35126.0	7.063837469481426e+39	2.214660239682583e+39	1.1212061865572102e+39	7.948200643683802e+38	6.2880015847221395e+38	4.865943840184505e+38	3.73657284815433e+38	3.73657284815433e+38	3.051425546462291e+38	2.599907180047848e+38	2.599907180047848e+38	2.4031787321902956e+38	2.139066882173666e+38	1.8820786032044286e+38	1.775846447073471e+38	1.716014075281124e+38	1.716014075281124e+38	1.6068145241265586e+38	1.4440419136998415e+38	1.4440419136998415e+38
35131.0	7.047011716894543e+39	2.208853450253962e+39	1.1185843342190528e+39	7.93046685876184e+38	6.274083155615687e+38	4.855235617111349e+38	3.7283787344378805e+38	3.7283787344378805e+38	3.0448311001976397e+38	2.5944231675247632e+38	2.5944231675247632e+38	2.3961484876788086e+38	2.1305430079677925e+38	1.873334202828782e+38	1.7666964774604915e+38	1.706045236949467e+38	1.706045236949467e+38	1.5969780205678337e+38	1.4359495529796073e+38	1.4359495529796073e+38
35136.0	7.047011716894543e+39	2.208853450253962e+39	1.1185843342190528e+39	7.93046685876184e+38	6.274083155615687e+38	4.855235617111349e+38	3.7283787344378805e+38	3.7283787344378805e+38	3.0448311001976397e+38	2.5944231675247632e+38	2.5944231675247632e+38	2.3961484876788086e+38	2.1305430079677925e+38	1.873334202828782e+38	1.7666964774604915e+38	1.706045236949467e+38	1.706045236949467e+38	1.5969780205678337e+38	1.4359495529796073e+38	1.4359495529796073e+38
35141.0	7.047011716894543e+39	2.208853450253962e+39	1.1185843342190528e+39	7.93046685876184e+38	6.274083155615687e+38	4.855235617111349e+38	3.7283787344378805e+38	3.7283787344378805e+38	3.0448311001976397e+38	2.5944231675247632e+38	2.5944231675247632e+38	2.3961484876788086e+38	2.1305430079677925e+38	1.873334202828782e+38	1.7666964774604915e+38	1.706045236949467e+38	1.706045236949467e+38	1.5969780205678337e+38	1.4359495529796073e+38	1.4359495529796073e+38
35146.0	7.03684645467795e+39	2.2053278771933256e+39	1.1169885491053144e+39	7.919667328374051e+38	6.265607306461474e+38	4.848715742995925e+38	3.723391369092249e+38	3.723391369092249e+38	3.0408194012292803e+38	2.591089569420037e+38	2.591089569420037e+38	2.3914566989857003e+38	2.1245635946538017e+38	1.867098624316e+38	1.760136346543835e+38	1.69888142731036e+38	1.69888142731036e+38	1.5898940210945712e+38	1.4301171701015151e+38	1.4301171701015151e+38
35151.0	7.028830943902659e+39	2.2025478929435852e+39	1.1157302409080755e+39	7.911151684571956e+38	6.2589239313770184e+38	4.8435746930050626e+38	3.719458732647026e+38	3.719458732647026e+38	3.0376560970642765e+38	2.5884609612287685e+38	2.5884609612287685e+38	2.3877571305905418e+38	2.1198487087190355e+38	1.862181747043734e+38	1.7549635532671442e+38	1.6932326213936102e+38	1.6932326213936102e+38	1.584308147075757e+38	1.4255182205802063e+38	1.4255182205802063e+38
35156.0	7.028830943902659e+39	2.2025478929435852e+39	1.1157302409080755e+39	7.911151684571956e+38	6.2589239313770184e+38	4.8435746930050626e+38	3.719458732647026e+38	3.719458732647026e+38	3.0376560970642765e+38	2.5884609612287685e+38	2.5884609612287685e+38	2.3877571305905418e+38	2.1198487087190355e+38	1.862181747043734e+38	1.7549635532671442e+38	1.6932326213936102e+38	1.6932326213936102e+38	1.584308147075757e+38	1.4255182205802063e+38	1.4255182205802063e+38
35161.0	7.02802030477829e+39	2.2022664559314105e+39	1.1156027944468554e+39	7.910289115574426e+38	6.2582469664966206e+38	4.843053975617191e+38	3.7190604453400065e+38	3.7190604453400065e+38	3.037335767364543e+38	2.5881948296018615e+38	2.5881948296018615e+38	2.3873896320124193e+38	2.119383707467685e+38	1.861697487810977e+38	1.754453769455566e+38	1.6926752191505185e+38	1.6926752191505185e+38	1.5837569154793154e+38	1.4250651295592368e+38	1.4250651295592368e+38
35166.0	7.010635238593606e+39	2.1962307232158503e+39	1.1128695619927276e+39	7.891790354954427e+38	6.243728694559552e+38	4.831886606587595e+38	3.710518726855305e+38	3.710518726855305e+38	3.0304659372966765e+38	2.5824873380578188e+38	2.5824873380578188e+38	2.3795082123876195e+38	2.1094112335422865e+38	1.8513120048520013e+38	1.7435208832455025e+38	1.6807211022120227e+38	1.6807211022120227e+38	1.5719351349864525e+38	1.4153480838968246e+38	1.4153480838968246e+38
35171.0	7.010635238593606e+39	2.1962307232158503e+39	1.1128695619927276e+39	7.891790354954427e+38	6.243728694559552e+38	4.831886606587595e+38	3.710518726855305e+38	3.710518726855305e+38	3.0304659372966765e+38	2.5824873380578188e+38	2.5824873380578188e+38	2.3795082123876195e+38	2.1094112335422865e+38	1.8513120048520013e+38	1.7435208832455025e+38	1.6807211022120227e+38	1.6807211022120227e+38	1.5719351349864525e+38	1.4153480838968246e+38	1.4153480838968246e+38
35176.0	7.010635238593606e+39	2.1962307232158503e+39	1.1128695619927276e+39	7.891790354954427e+38	6.243728694559552e+38	4.831886606587595e+38	3.710518726855305e+38	3.710518726855305e+38	3.0304659372966765e+38	2.5824873380578188e+38	2.5824873380578188e+38	2.3795082123876195e+38	2.1094112335422865e+38	1.8513120048520013e+38	1.7435208832455025e+38	1.6807211022120227e+38	1.6807211022120227e+38	1.5719351349864525e+38	1.4153480838968246e+38	1.4153480838968246e+38
35181.0	7.001024901897457e+39	2.1928953447878318e+39	1.1113595997802087e+39	7.881572067777543e+38	6.2357093362476926e+38	4.825718323313232e+38	3.7058008085377915e+38	3.7058008085377915e+38	3.0266716323422022e+38	2.579335204237062e+38	2.579335204237062e+38	2.375665309426192e+38	2.104837477834384e+38	1.846628818123005e+38	1.7385981195853236e+38	1.67532130870071e+38	1.67532130870071e+38	1.5666018538757822e+38	1.4109943099223784e+38	1.4109943099223784e+38
35186.0	6.992441541185943e+39	2.189916390245213e+39	1.1100109945501756e+39	7.872445723148203e+38	6.228546939419996e+38	4.82020919267727e+38	3.701587054534467e+38	3.701587054534467e+38	3.023282792897401e+38	2.576519912489233e+38	2.576519912489233e+38	2.3722330652353615e+38	2.1007524809931177e+38	1.8424460842349764e+38	1.7342014103410177e+38	1.6704985457798368e+38	1.6704985457798368e+38	1.5618384957338e+38	1.4071057872139021e+38	1.4071057872139021e+38
35191.0	6.992441541185943e+39	2.189916390245213e+39	1.1100109945501756e+39	7.872445723148203e+38	6.228546939419996e+38	4.82020919267727e+38	3.701587054534467e+38	3.701587054534467e+38	3.023282792897401e+38	2.576519912489233e+38	2.576519912489233e+38	2.3722330652353615e+38	2.1007524809931177e+38	1.8424460842349764e+38	1.7342014103410177e+38	1.6704985457798368e+38	1.6704985457798368e+38	1.5618384957338e+38	1.4071057872139021e+38	1.4071057872139021e+38
35196.0	6.992257225849967e+39	2.1898524758814034e+39	1.1099820780537078e+39	7.87225008567205e+38	6.228393408581441e+38	4.820091104925095e+38	3.701496734306234e+38	3.701496734306234e+38	3.023210157846728e+38	2.5764595745131955e+38	2.5764595745131955e+38	2.3721766765357275e+38	2.1006964140636935e+38	1.842391943680779e+38	1.7341448231861264e+38	1.6704357907906402e+38	1.6704357907906402e+38	1.561776798436691e+38	1.407056638806081e+38	1.407056638806081e+38
35201.0	6.974260024012004e+39	2.183611651157105e+39	1.1071585689809474e+39	7.853147349989475e+38	6.2134021140414984e+38	4.8085605987995904e+38	3.692677547508959e+38	3.692677547508959e+38	3.016117814387913e+38	2.5705679609505445e+38	2.5705679609505445e+38	2.3666706843006457e+38	2.0952218406108825e+38	1.8371054683240306e+38	1.728619453077219e+38	1.6643081715074798e+38	1.6643081715074798e+38	1.5557524559529453e+38	1.4022576142925236e+38	1.4022576142925236e+38
35206.0	6.974260024012004e+39	2.183611651157105e+39	1.1071585689809474e+39	7.853147349989475e+38	6.2134021140414984e+38	4.8085605987995904e+38	3.692677547508959e+38	3.692677547508959e+38	3.016117814387913e+38	2.5705679609505445e+38	2.5705679609505445e+38	2.3666706843006457e+38	2.0952218406108825e+38	1.8371054683240306e+38	1.728619453077219e+38	1.6643081715074798e+38	1.6643081715074798e+38	1.5557524559529453e+38	1.4022576142925236e+38	1.4022576142925236e+38
35211.0	6.974260024012004e+39	2.183611651157105e+39	1.1071585689809474e+39	7.853147349989475e+38	6.2134021140414984e+38	4.8085605987995904e+38	3.692677547508959e+38	3.692677547508959e+38	3.016117814387913e+38	2.5705679609505445e+38	2.5705679609505445e+38	2.3666706843006457e+38	2.0952218406108825e+38	1.8371054683240306e+38	1.728619453077219e+38	1.6643081715074798e+38	1.6643081715074798e+38	1.5557524559529453e+38	1.4022576142925236e+38	1.4022576142925236e+38
